feature,freaturea,featureb,feaurec,featured,featuref,featureg,featureh,featurei,featurej,featurek,featurel,featurem,featuren,featureo,outcome
0,2552825.36,99,0.292929293,56,90,0,1.78,81,1,63,0.093745082,6535.07,1974.853005,2.55282536,0
1,1398164.03,1,1,0,82,0,133.83,268,3,1,0.349512938,13357.21,0,1.39816403,0
0,200714.81,2,1,45,123,0,117.41,353,1,1,0.079057353,28.92,0,0.20071481,0
1,2557515.04,2,0,0,33,0,76.92,231,3,1,0.769600483,0,16502.00808,2.55751504,0
1,36040.95,1,1,0,32,0,106.74,214,2,1,0.360579675,2669.68,0,0.03604095,0
2,68684584.75,2,0.5,0,90,0,49.61,100,3,1,0.107459484,39075.91,11030.97159,68.68458475,0
0,1897680.45,20,0.3,40,82,0,7.44,112,2,2,0.189498265,17251.25,3641.29856,1.89768045,0
0,10303639.06,72,0.333333333,24,90,0,2.64,93,5,16,0.140526838,7938.42,23802.23261,10.30363906,0
2,1004218.85,6,0.833333333,0,166,0,9.31,47,2,1,0.124583661,1958.21,154.9833171,1.00421885,0
0,103952.93,1,1,59,82,0,17.58,36,1,1,0.085464887,745.35,0,0.10395293,0
2,3317018.58,4,0.25,0,166,0,32.41,98,1,1,0.139018329,2156.16,10525.74598,3.31701858,0
2,102368069.7,80,0.4375,0,125,0,2.04,82,2,1,0.183575451,290.1,28248.1384,102.3680697,0
1,100414.17,1,0,0,123,0,9.07,19,2,1,0.619306892,100414.17,4.45440602,0.10041417,0
0,1097459.12,1,0,27,32,0,140.57,282,1,1,0.078506921,1097459.12,1846.092879,1.09745912,0
1,361.12,1,0,0,186,0,7.61,16,3,1,0.393361143,0,0.873759127,0.00036112,0
0,290770.71,3,0,58,125,0,46.63,140,4,1,0.370643025,290770.71,2251.675573,0.29077071,0
0,425953.71,1,0,35,187,0,118.02,119,1,1,0.397653509,0,4380.683831,0.42595371,0
0,35474.53,3,0.666666667,54,90,0,70.95,213,2,1,0.068604217,12426.48,107.7655057,0.03547453,0
0,180483.75,4,0.75,50,82,0,38.25,154,3,4,0.38724645,4427.82,268.0430561,0.18048375,0
1,51612.97,7,0.571428571,0,123,0,20.41,103,1,3,0.558994733,18370.87,136.7601434,0.05161297,0
0,10.4,24,0.25,50,125,0,5.46,61,2,2,0.102742564,4.14,0.097242046,1.04e-05,0
0,6.46,1,0,21,123,0,138.17,139,2,1,0.671637647,0,0.07386967,6.46e-06,0
1,83725.19,1,0,0,32,0,82.35,165,3,1,0.037845596,83725.19,629.4341543,0.08372519,0
0,43511.02,42,0.119047619,42,125,0,4.4,93,2,13,0.101762877,9970.48,254.9876258,0.04351102,0
0,414147.5,98,0.204081633,65,32,0,1.94,86,5,2,0.16842635,5396.78,139.8921461,0.4141475,0
0,927143.93,1,0,69,123,0,185.54,186,2,1,0.453869596,0,11136.06203,0.92714393,0
1,13365926.69,3,0,0,90,0,44.19,133,3,2,0.476081944,13365926.69,53406.13606,13.36592669,0
0,234944.7,2,0,52,125,0,18.16,19,1,2,0.379216868,234944.7,1837.394176,0.2349447,0
0,17142.36,25,0.2,15,32,0,5.76,104,4,7,0.27587427,3093.44,19.58785586,0.01714236,0
1,833149.97,10,0.6,0,82,0,17.67,124,3,2,0.584711214,65.97,12630.76125,0.83314997,0
0,284958.41,147,0.292517007,27,133,0,1.13,90,2,49,0.449845993,30724.99,197.1080198,0.28495841,0
0,2260522.25,23,0.304347826,50,32,0,7.87,119,2,2,0.23043146,7138.28,26206.2002,2.26052225,0
0,582629.34,9,0.333333333,51,166,0,14.49,58,2,3,0.160481875,13814.2,1184.744023,0.58262934,0
1,6397392.95,1,1,0,32,0,82.09,83,2,1,0.704355403,89.48,0,6.39739295,0
0,11528430.84,104,0.259615385,29,32,0,1.73,111,2,6,0.142824207,187208.47,57350.62897,11.52843084,0
0,85847.58,1,0,19,186,0,41.33,42,1,1,0.24918134,0,301.2248375,0.08584758,0
2,32737492.99,4,0,0,90,0,35.14,106,2,1,0.120699924,32737492.99,57259.14799,32.73749299,0
1,139288.79,2,0,0,123,0,43.33,87,2,1,0.519910216,0,87.78663305,0.13928879,0
1,32849.14,54,0.425925926,0,123,0,2.87,87,1,8,0.207269444,120.65,16.54159478,0.03284914,0
0,844901.72,62,0.193548387,57,82,0,3.15,111,1,4,0.02246617,56425.06,1459.719879,0.84490172,0
0,135179.53,2,0,39,125,0,41.04,83,2,1,0.150765564,135179.53,360.0453193,0.13517953,0
0,146026.7,1,1,40,32,0,146.28,147,2,1,0.221782451,95.92,0,0.1460267,0
0,1181072.33,3,0,60,90,0,52.66,106,2,1,0.253414286,0,3396.336123,1.18107233,0
0,532462.34,1,1,38,90,0,11.99,24,1,1,0.081074009,6439.4,0,0.53246234,1
0,1420790.1,6,0.5,41,186,0,27.89,140,4,2,0.008668147,58637.41,941.8167404,1.4207901,1
0,711779.47,3,0.666666667,37,186,0,39.82,80,3,1,0.13066223,53927.19,2771.451155,0.71177947,1
1,79923.71,2,1,0,145,0,62.75,126,4,1,0.009091411,864.21,0,0.07992371,1
2,743048371.9,1,1,0,82,0,68.13,69,1,1,0.329657905,41.32,0,743.0483719,1
0,1187499.07,177,0.418079096,41,125,0,1.11,99,1,10,0.064417,504.65,8406.113921,1.18749907,1
0,994734.36,2,0,31,82,0,79.97,80,2,1,0.051459796,994734.36,1204.695732,0.99473436,1
0,412280.57,95,0.463157895,34,123,0,1.61,81,2,45,0.140966737,91.59,7871.293293,0.41228057,1
1,1833963.67,3,0.666666667,0,32,0,60.55,243,2,2,0.631844893,39812.45,1391.39945,1.83396367,1
0,264936.08,1,0,50,123,0,14.86,30,1,1,0.200363098,0,79.7212619,0.26493608,1
0,46430.16,3,0.333333333,43,186,0,61.15,184,1,1,0.203411549,449.47,6.162923395,0.04643016,1
2,458920994.3,1,0,0,90,0,38.79,78,1,1,0.338527869,458920994.3,535693.9157,458.9209943,1
0,295187.23,128,0.421875,42,186,0,1.33,86,2,41,0.360522926,29426.87,527.3710338,0.29518723,1
1,351170.33,394,0.583756345,0,123,0,0.5,107,1,12,0.468912345,290.96,69.76684225,0.35117033,1
0,1124111.07,5,0.6,32,186,0,21.5,65,1,1,0.208367905,217199.93,5185.789927,1.12411107,1
0,741845,2,0,29,82,0,139.85,420,2,1,0.249350493,0,6951.980645,0.741845,1
1,93360.3,2,1,0,186,0,88.43,266,2,1,0.491161398,6828.61,0,0.0933603,1
0,9620509.29,2,0.5,46,125,0,55.69,112,2,1,0.088597035,2307835.19,175610.4921,9.62050929,1
0,1717986.91,2,0.5,41,186,0,34.12,69,1,1,0.143825558,124150.83,1430.132624,1.71798691,1
0,321702.04,3,0,56,82,0,40.46,81,2,1,0.417758842,0,34.54501345,0.32170204,1
0,1401027.58,1,1,42,186,0,95.54,192,1,1,0.069882153,202522.5,0,1.40102758,1
0,5883785.9,17,0.470588235,25,82,0,10.31,93,2,4,0.199917213,1074600.2,7084.142713,5.8837859,1
0,7096778.6,6,0.333333333,66,32,0,21.66,109,1,2,0.637705275,560211.2,2071.242819,7.0967786,1
0,8563397.95,11,0.454545455,25,33,0,17.35,139,1,2,0.191472922,1372149.3,11693.82633,8.56339795,1
0,760422.19,103,0.339805825,38,82,0,1.61,76,2,3,0.460396563,189.9,938.2407325,0.76042219,1
0,1099658.84,7,0.285714286,54,32,0,20.49,103,3,3,0.379369469,106135.61,92.55686398,1.09965884,1
0,61970209.89,3,0,59,82,0,61.61,124,2,1,0.156286403,0,60577.09975,61.97020989,1
1,324396.11,85,0.494117647,0,32,0,1.91,86,1,8,0.665908365,2160.81,2702.1353,0.32439611,1
0,1125441.65,107,0.355140187,61,32,0,1.75,107,1,20,0.064514365,82988.29,6780.461916,1.12544165,1
0,353762.95,3,0,43,82,0,41.17,165,2,1,0.223955799,0,8711.344446,0.35376295,1
2,661857544.7,26,0.615384615,0,125,0,8.16,98,2,5,0.26796982,134527.43,257377.0471,661.8575447,1
0,1780318.01,1,0,40,186,0,272.26,273,1,1,0.188812086,0,13700.11932,1.78031801,1
0,2966354.02,2,0.5,40,133,0,51.17,103,2,1,0.173422198,128653.67,180.3984752,2.96635402,1
0,936496.58,3,0.333333333,50,125,0,66.27,199,1,1,0.356959849,134478.83,8017.234002,0.93649658,1
0,298636.3,3,0.666666667,40,32,0,21.55,65,2,1,0.828774601,11605.2,1575.145582,0.2986363,1
0,2705.72,1,1,55,125,0,58.86,118,2,1,0.337812945,125.3,0,0.00270572,1
1,20857.46,29,0.586206897,0,90,0,6.1,86,3,11,0.201318918,67.5,192.4529355,0.02085746,1
0,294129.76,1,0,42,32,0,139.34,140,3,1,0.150565272,0,511.7315266,0.29412976,1
0,2285479.85,1,0,28,32,0,106.96,107,1,1,0.315914097,0,657.8928923,2.28547985,1
0,94912424.04,3,0.333333333,32,123,0,18.75,19,1,1,0.385831224,17322236.35,573658.9349,94.91242404,1
0,965394.5,110,0.418181818,60,123,0,1.67,97,3,6,0.634768813,96546.41,155.1697282,0.9653945,1
1,5808154.31,5,0.4,0,33,0,30.27,122,2,1,0.528982705,481962.8,2549.652325,5.80815431,1
0,3558573.24,29,0.344827586,34,82,0,4.46,63,2,10,0.048506427,179892.33,452.329412,3.55857324,1
1,675591.6,138,0.673913043,0,32,0,1.54,90,2,4,0.208637027,49212.27,4326.40545,0.6755916,1
1,415836.19,167,0.604790419,0,32,0,0.98,92,1,12,0.729405675,6056.38,1032.152039,0.41583619,1
0,5426363.91,270,0.451851852,43,32,0,0.67,88,2,58,0.210970981,358177.06,143.2649328,5.42636391,1
0,623980.8,1,0,40,125,0,135.12,271,2,1,0.202864042,0,2809.155284,0.6239808,1
0,361976.11,18,0.388888889,35,186,0,7.72,109,1,4,0.136831176,2923.88,391.3343369,0.36197611,1
0,5747963.06,3,0,44,33,0,16.4,33,1,1,0.103482962,5747963.06,12375.78428,5.74796306,1
0,69554.43,1,0,27,82,0,54.81,110,1,1,0.093161374,69554.43,924.0493102,0.06955443,1
0,329143.29,291,0.457044674,34,125,0,0.73,105,1,100,0.385847083,6462.76,1423.555641,0.32914329,1
0,618993.81,2,1,37,90,0,48.67,49,1,1,0.124567147,13363.16,0,0.61899381,1
0,186720.68,1,1,42,32,0,57.04,115,4,1,0.23271938,26796.57,0,0.18672068,1
1,125.66,30,0.666666667,0,123,0,4.22,64,1,1,0.238480224,75.95,0.004974736,0.00012566,1
0,6053601.16,8,0.375,57,33,0,11.98,48,2,2,0.693779306,843495.05,3117.368192,6.05360116,1
0,2329900.73,4,0.75,35,123,0,20.07,61,1,1,0.358483875,248483.14,25.24756326,2.32990073,1
0,63824.7,12,0.583333333,56,82,0,11.86,48,1,2,0.017413356,923.54,67.6796128,0.0638247,1
0,56299.16,2,0.5,44,32,0,90.66,91,3,1,0.424654843,2562.57,21.19118446,0.05629916,1
2,2161237593,2,0.5,0,186,0,152.52,458,2,1,0.120313298,827219.87,9767793.213,2161.237593,1
0,1291403.08,4,0.5,54,123,0,56.39,170,1,1,0.1465176,14896.67,11695.30485,1.29140308,1
0,37225962.71,4,0.75,38,33,0,22.42,90,1,4,0.279073051,3352159.63,2013.669861,37.22596271,1
0,2959066.46,29,0.344827586,41,186,0,5.89,101,2,5,0.074813553,502202.64,16634.94914,2.95906646,1
0,1453519.8,308,0.412337662,38,125,0,0.56,86,1,27,0.265913954,162046.45,398.8446652,1.4535198,1
0,256512.38,2,0.5,32,82,0,46.49,93,1,2,0.54018297,13248.29,119.3196806,0.25651238,1
0,622134.41,130,0.361538462,44,33,0,1.44,90,3,27,0.385850096,133800.39,9867.63946,0.62213441,1
1,232246.2,1,0,0,82,0,135.6,136,3,1,0.143609359,0,4.695296902,0.2322462,1
0,4902298.3,1,1,26,186,0,133.26,134,4,1,0.141526881,795862.46,0,4.9022983,1
0,696970.38,3,0.666666667,65,123,0,43.28,87,1,1,0.13162263,4809.87,5171.797483,0.69697038,1
2,13985932.42,21,0.380952381,0,123,0,5.4,55,2,8,0.215756001,392744.35,142732.8327,13.98593242,1
0,2006308.4,323,0.411764706,64,32,0,0.55,92,2,100,0.32903471,43688.48,15927.22836,2.0063084,1
2,794674.99,2,0.5,0,82,0,9.34,29,1,1,0.251387955,2276.67,1161.731496,0.79467499,1
1,468029.05,100,0.57,0,82,0,1.66,79,2,36,0.488774412,2844.9,17.31930681,0.46802905,1
0,740343.46,1,1,36,32,0,47.4,48,1,1,0.288627321,55442.91,0,0.74034346,1
2,20568068.58,8,0.375,0,82,0,26.17,105,2,3,0.342074659,2041658.97,4942.517672,20.56806858,1
0,3317686.99,61,0.327868852,25,125,0,3.11,103,3,4,0.25679174,80376.4,67515.62868,3.31768699,1
0,82844.19,196,0.428571429,47,82,0,0.95,89,1,12,0.253640148,2082.01,3.168261356,0.08284419,1
1,12422590.62,24,0.583333333,0,90,0,9.07,137,2,1,0.652200103,530257.15,1496.03509,12.42259062,1
0,492607.57,2,0,28,82,0,22.85,46,1,1,0.492945362,492607.57,1270.667539,0.49260757,1
0,224376.55,397,0.408060453,34,33,0,0.43,88,2,1,0.014617646,8441.46,27.55353645,0.22437655,1
1,4832413.58,253,0.616600791,0,133,0,0.7,90,1,18,0.684023583,460698,12172.09488,4.83241358,1
0,1284474.85,18,0.388888889,67,32,0,8.66,87,1,2,0.354595389,1359.12,169.6429932,1.28447485,1
1,1251088.22,93,0.64516129,0,32,0,1.77,82,2,29,0.249068134,47831.13,17598.52487,1.25108822,1
0,807408.52,1,0,37,82,0,44.06,89,1,1,0.466967096,0,4918.703318,0.80740852,1
0,791153.5,2,0.5,43,123,0,24.08,73,1,1,0.251907018,138052.59,1476.548705,0.7911535,1
1,58492.19,1,1,0,32,0,152.4,153,1,1,0.583498001,1835.32,0,0.05849219,1
1,395164.07,2,1,0,187,0,98.16,295,1,1,0.873823119,397.54,0,0.39516407,1
0,854607.55,3,0.666666667,26,123,0,59.63,179,1,1,0.459558732,84773.43,4217.075898,0.85460755,1
1,34223.23,5,0.6,0,123,0,39.67,159,1,1,0.286875341,9457.11,230.7237768,0.03422323,1
0,411566.47,3,0.333333333,44,166,0,63.27,127,2,1,0.11081807,29272.46,1820.860476,0.41156647,1
1,845.26,162,0.574074074,0,82,0,1.11,93,2,17,0.695649407,453.34,0.178370001,0.00084526,1
0,433675.61,289,0.408304498,41,187,0,0.6,94,4,71,0.379218179,143310.26,3181.533934,0.43367561,1
0,445513.29,1,0,36,32,0,170.22,171,2,1,0.138619363,0,3409.952112,0.44551329,1
0,439449.51,2,0.5,53,32,0,78.78,79,2,1,0.472961084,434.56,936.3363487,0.43944951,1
0,11132947.64,1,1,40,123,0,210.82,211,2,1,0.248463385,1061230.02,0,11.13294764,1
0,924149.32,7,0.428571429,49,32,0,18.59,131,1,1,0.256370998,2381.18,871.2730601,0.92414932,1
0,2759868.8,1,0,37,123,0,31.35,32,2,1,0.467801647,2759868.8,6568.127825,2.7598688,1
0,3542092.04,3,0.333333333,61,32,0,19.99,80,2,1,0.464760219,6449.5,54279.57905,3.54209204,1
0,1054130.16,50,0.34,53,125,0,2.77,67,3,10,0.412703999,84995.9,647.2289979,1.05413016,1
0,2224796.62,3,0.333333333,43,186,0,51.79,156,1,2,0.288244624,264842.14,195.5686576,2.22479662,1
2,162826777.5,11,0.636363636,0,123,0,14.67,74,2,6,0.309288619,3338799.7,198752.5342,162.8267775,1
0,327716.86,8,0.5,31,125,0,21.17,149,1,1,0.202158301,16433.85,140.7752412,0.32771686,1
1,4215301.37,1,0,0,82,0,12.76,26,2,1,0.50542859,0,10886.01014,4.21530137,1
0,1646171.86,91,0.362637363,41,145,0,2.12,107,2,74,0.144413407,5765.76,5860.457053,1.64617186,1
0,255577.55,94,0.393617021,37,32,0,1.73,103,1,18,0.044854906,67411.53,93.90383217,0.25557755,1
0,2160865.59,1,0,33,125,0,122.9,246,1,1,0.203834204,2160865.59,172.6683685,2.16086559,1
0,2552002.52,44,0.272727273,52,123,0,3.96,84,1,19,0.759113249,393095.16,3251.582171,2.55200252,1
0,1986529.37,55,0.345454545,45,90,0,3.32,107,1,3,0.045931865,1191.34,11081.37143,1.98652937,1
0,833482.45,596,0.41442953,68,186,0,0.3,93,1,35,0.101320217,6423.4,977.5434401,0.83348245,1
1,13999.78,184,0.641304348,0,186,0,0.88,81,1,71,0.125702221,3653.72,26.78520997,0.01399978,1
0,1332911.61,5,0.4,36,186,0,19.61,99,2,1,0.164227044,716709.1,3231.34886,1.33291161,1
0,107436.68,3,0.333333333,32,82,0,7.25,22,1,1,0.498208532,20614.13,998.4572013,0.10743668,1
0,3269060.46,35,0.257142857,61,32,0,5.92,137,3,6,0.38162997,127047.17,32033.96215,3.26906046,1
0,1868772.1,241,0.32780083,40,166,0,0.9,113,2,34,0.280964047,490.29,3528.564279,1.8687721,1
1,29.8,1,1,0,32,0,37.49,75,2,1,0.151644058,21.02,0,2.98e-05,1
0,1659145.64,2,0.5,54,90,0,75.32,76,1,1,0.133476517,297268.74,6769.218858,1.65914564,1
0,85218231.42,137,0.459854015,48,82,0,1.29,92,1,4,0.11971276,3.83,17984.68081,85.21823142,1
0,1139673.56,8,0.5,45,123,0,24.72,149,4,2,0.174735396,13433.76,0.218633315,1.13967356,1
0,158107.74,119,0.428571429,52,123,0,1.56,88,1,13,0.536396623,3210.96,668.3512394,0.15810774,1
0,312274.05,77,0.441558442,47,82,0,2.13,75,1,22,0.478218325,26901.17,1190.630841,0.31227405,1
0,627452.67,107,0.364485981,43,123,0,1.96,87,3,15,0.182423206,149157.65,101.9785858,0.62745267,1
0,1759625.19,1,0,41,82,0,152.27,153,4,1,0.190695916,1759625.19,1410.771638,1.75962519,1
0,24517075.93,4,0,43,125,0,40.05,41,1,1,0.042924392,0,30740.13691,24.51707593,1
0,220597.92,89,0.438202247,30,32,0,2.35,118,1,4,0.402244901,29214.08,104.155058,0.22059792,1
0,360825.51,30,0.266666667,27,90,0,5.26,79,1,2,0.073245809,72569.48,704.4459646,0.36082551,1
0,294714.45,1,0,65,32,0,31.14,32,3,1,0.323218054,0,3129.997545,0.29471445,1
0,1382820.84,2,0.5,56,33,0,101.32,102,2,1,0.393966012,61538.76,72.55917465,1.38282084,1
0,88780.31,2,0,61,123,0,49.63,100,1,1,0.412599859,88780.31,775.0476743,0.08878031,1
0,1208725.42,1,1,54,82,0,146.88,294,2,1,0.586073617,52503.94,0,1.20872542,1
0,6812386.64,1,0,42,32,0,37.56,76,3,1,0.091879154,6812386.64,9109.003031,6.81238664,1
0,18571661.03,4,0,35,186,0,29.5,60,4,3,0.257950878,18571661.03,51816.10655,18.57166103,1
1,1311135.41,37,0.459459459,0,125,0,5.77,127,2,29,0.458377946,193173.48,1314.369127,1.31113541,1
0,2690639.13,3,0.666666667,53,33,0,49.96,100,1,1,0.125641593,437900.72,6105.808166,2.69063913,1
0,48317.84,2,1,33,32,0,24.01,73,2,1,0.531373573,5370.07,0,0.04831784,1
0,293551.51,396,0.358585859,53,32,0,0.47,95,1,187,0.38332729,917.35,1.976159366,0.29355151,1
0,233126.21,1,0,43,125,0,5.26,6,1,1,0.315082142,0,893.7431283,0.23312621,1
0,1024890.67,87,0.379310345,43,90,0,1.81,82,1,1,0.386734297,4042.36,13818.86121,1.02489067,1
0,1792313.14,2,1,56,90,0,76.4,153,1,1,0.47353357,1579.89,0,1.79231314,1
0,184789.87,3,0,30,82,0,86.69,87,1,1,0.323732963,0,231.8001523,0.18478987,1
0,115647.89,62,0.435483871,55,32,0,3.14,104,2,9,0.629347225,2257.95,107.2279519,0.11564789,1
0,241456.24,3,0.666666667,23,33,0,16.75,51,1,1,0.259760161,7585.37,83.38107062,0.24145624,1
0,506894.41,1,1,35,186,0,19.59,40,1,1,0.2347433,10229.19,0,0.50689441,1
2,30354720.6,3,0.666666667,0,32,0,11.62,24,2,2,0.410642718,7682470.8,97401.28746,30.3547206,1
0,6141088.27,20,0.3,37,32,0,7.78,94,1,2,0.413625836,4188.72,2285.8953,6.14108827,1
0,197926.89,1,0,25,123,0,152.9,153,4,1,0.198448313,197926.89,614.9653314,0.19792689,1
0,1954381.39,5,0.2,28,32,0,16.68,67,1,4,0.548319909,59346.52,8495.205826,1.95438139,1
1,3649563.55,3,0.333333333,0,187,0,13.06,40,1,1,0.5864267,47067.11,147959.2276,3.64956355,1
1,101616.73,1,1,0,125,0,93.09,94,2,1,0.411839503,28652.69,0,0.10161673,1
0,1805776.53,155,0.412903226,67,186,0,1.23,99,2,43,0.714754326,129001.98,6116.379301,1.80577653,1
0,296412.76,162,0.401234568,34,186,0,1.01,86,1,12,0.432414882,2300.75,2030.132988,0.29641276,1
2,381971002.7,2,0.5,0,125,0,52.69,106,1,1,0.359039521,3890891.25,3588873.102,381.9710027,1
0,1103472.87,1,0,43,32,0,58.13,59,3,1,0.451323445,0,801.1634259,1.10347287,1
1,191694.19,1,1,0,82,0,66.03,133,4,1,0.325765412,12662.71,0,0.19169419,1
0,203689.23,98,0.408163265,44,186,0,1.79,94,1,51,0.503079313,14750.83,523.8376864,0.20368923,1
1,63973.31,42,0.523809524,0,32,0,4.16,59,3,2,0.237692143,9449.79,114.6939283,0.06397331,1
1,1643005.49,224,0.638392857,0,166,0,0.74,85,1,87,0.77078076,3210.01,289.5464114,1.64300549,1
2,40155870.15,6,0.166666667,0,32,0,11.58,58,1,1,0.295656496,4205017.73,590375.0231,40.15587015,1
1,386961.28,13,0.461538462,0,90,0,13.57,95,2,3,0.302202989,30067.89,437.604889,0.38696128,1
2,513962403.4,35,0.571428571,0,186,0,4.29,61,4,9,0.088605731,21545286.39,3399.695291,513.9624034,1
0,1595262.75,243,0.427983539,70,123,0,0.75,103,1,36,0.190694417,298676.41,8735.452531,1.59526275,1
0,1828792.93,89,0.359550562,63,32,0,2.08,88,4,12,0.704922312,720234.35,1220.315865,1.82879293,1
0,454394.43,1,1,65,187,0,46.7,94,1,1,0.464228444,2949.7,0,0.45439443,1
0,329444.38,2,0,32,145,0,81.75,246,2,1,0.245257336,0,120.8807715,0.32944438,1
1,3314429.24,1,0,0,125,0,77.05,155,1,1,0.214068571,0,1240.135714,3.31442924,1
0,3078528.84,2,0,47,32,0,141.55,142,3,2,0.079575655,0,43175.33238,3.07852884,1
0,9069.35,2,0,47,125,0,81.77,164,3,1,0.076645784,0,6.08715996,0.00906935,1
1,3520.34,1,0,0,186,0,117.65,118,1,1,0.190560508,3520.34,19.21122973,0.00352034,1
0,333786.99,2,0.5,19,32,0,51.04,52,2,1,0.530142204,1177.75,716.5997885,0.33378699,1
1,32947.1,1,0,0,123,0,70.6,71,1,1,0.45584576,0,98.13567418,0.0329471,1
0,491441.24,20,0.25,41,32,0,6.52,66,1,1,0.065768298,29230.9,26.39071176,0.49144124,1
0,27344.49,3,0.666666667,33,125,0,75.72,152,2,1,0.570623066,964.62,74.00471873,0.02734449,1
1,9592673.97,21,0.333333333,0,123,0,9.08,73,2,2,0.237888572,526659.88,2852.574643,9.59267397,1
0,1096418.31,1,1,36,125,0,89.49,90,2,1,0.222432096,2455.61,0,1.09641831,1
1,84.6,22,0.545454545,0,186,0,7.22,65,1,5,0.416570749,26.1,0.065087106,8.46e-05,1
0,6696349.64,40,0.4,27,32,0,4.11,103,2,8,0.277165046,108456.72,2916.933446,6.69634964,1
0,927123.47,70,0.528571429,55,82,0,3.33,94,2,3,0.213236453,307813.72,3528.004962,0.92712347,1
0,11323439.59,5,0.2,47,123,0,17.27,35,3,1,0.196934845,1299503.08,8766.659802,11.32343959,1
1,88090.05,67,0.776119403,0,32,0,2.81,76,2,16,0.913761401,1647.72,31.21342652,0.08809005,1
0,1857002.1,6,0.333333333,58,125,0,16.11,65,2,3,0.350951526,886477.76,1012.073389,1.8570021,1
0,377316.23,182,0.423076923,51,90,0,0.96,87,1,80,0.390467811,85913.25,5614.686191,0.37731623,1
0,1140479.7,4,0.5,46,32,0,44.44,89,1,1,0.385801756,1905.13,990.9576309,1.1404797,1
0,33280.38,156,0.371794872,71,32,0,1.15,90,3,31,0.44471879,825.21,7.256454567,0.03328038,1
0,367155.8,17,0.235294118,33,32,0,16.74,134,3,4,0.457842765,1443.78,1213.483947,0.3671558,1
0,1797481.94,62,0.338709677,56,82,0,2.96,116,1,3,0.13122276,12342.41,991.5152874,1.79748194,1
0,4789876.44,8,0.375,49,32,0,23.34,94,2,1,0.207398577,1022709.27,10744.03178,4.78987644,1
0,1062409.77,2,0.5,38,125,0,41.97,126,2,1,0.533243703,160121.42,1669.738538,1.06240977,1
0,74684.43,1,1,39,166,0,116.65,117,1,1,0.278741193,9026.71,0,0.07468443,1
0,222341.26,1,1,55,123,0,21.06,43,1,1,0.383394781,2165.78,0,0.22234126,1
0,8350735.05,1,1,50,32,0,71.92,144,1,1,0.20083761,818127.11,0,8.35073505,1
0,329081.9,3,0.333333333,61,82,0,57.17,115,1,1,0.211854755,15314.97,3006.841946,0.3290819,1
0,1844260.02,1,0,49,186,0,154.87,310,2,1,0.239925334,1844260.02,22314.83096,1.84426002,1
0,167539.01,2,0,42,125,0,69.39,139,2,1,0.087617574,0,616.0826982,0.16753901,1
1,144796.07,4,0.25,0,90,0,30.15,61,2,1,0.20377066,12400.87,231.6024971,0.14479607,1
1,887625.66,1,1,0,33,0,41.66,42,2,1,0.750937407,25.94,0,0.88762566,1
0,2388835.59,7,0.571428571,43,33,0,45.6,229,1,3,0.221817341,665861.27,8934.82226,2.38883559,1
0,707277.18,1,1,40,32,0,123.96,248,2,1,0.234098066,14106.99,0,0.70727718,1
0,772272.45,1,1,71,90,0,72.13,73,2,1,0.102752825,38209.5,0,0.77227245,1
0,2197365.68,5,0.6,43,123,0,24.37,74,2,2,0.501055326,49399.39,123.9447526,2.19736568,1
0,6884313.65,4,0,46,186,0,30.02,61,2,1,0.164821112,6884313.65,6900.071422,6.88431365,1
1,81126.87,22,0.590909091,0,125,0,8.06,89,3,4,0.119920863,6676.84,77.8333213,0.08112687,1
0,361538.91,1,0,43,186,0,51.14,103,1,1,0.034581426,361538.91,3005.938044,0.36153891,1
1,1588572.22,2,0.5,0,186,0,28.02,57,5,2,0.410819486,39510.07,7803.078149,1.58857222,1
0,4299699.82,78,0.525641026,32,82,0,2.33,101,2,14,0.262835459,80257.42,865.467477,4.29969982,1
0,116570.73,86,0.38372093,33,32,0,2,87,2,11,0.280473453,55953.23,402.0467242,0.11657073,1
2,121019430.7,2,0,0,123,0,33.52,68,1,2,0.235522827,121019430.7,30574.05514,121.0194307,1
0,1004980.65,1,0,43,32,0,91.54,92,1,1,0.122453029,1004980.65,3676.049376,1.00498065,1
0,24010.29,167,0.413173653,52,32,0,1.14,103,2,51,0.408454399,2109.37,183.5060803,0.02401029,1
0,741485.44,1,1,56,32,0,79.14,80,1,1,0.20733331,80910.18,0,0.74148544,1
0,275259.94,2,0.5,26,33,0,27.87,84,1,1,0.352218552,26506.45,2184.578409,0.27525994,1
0,6540757.3,32,0.46875,72,123,0,6.4,103,2,6,0.250986707,336874.22,42051.45828,6.5407573,1
1,1227064.86,1,0,0,32,0,47.53,48,1,1,0.448925995,1227064.86,268.0633679,1.22706486,1
0,26342481,3,0.333333333,36,123,0,15.8,32,3,2,0.293340508,3903000.43,225260.4467,26.342481,1
0,537874.34,207,0.342995169,38,32,0,0.94,92,1,13,0.084644763,116741.02,7746.700073,0.53787434,1
0,2549664.97,1,0,40,32,0,251.76,504,3,1,0.275396578,0,80.50072733,2.54966497,1
0,225653.47,77,0.376623377,73,125,0,1.81,58,1,21,0.409636137,32342.99,822.5951911,0.22565347,1
0,1404034.44,1,0,39,125,0,95.27,96,2,1,0.226525958,1404034.44,8833.674339,1.40403444,1
1,379552.03,2,0,0,138,0,31.52,32,1,1,0.327940806,0,231.9073171,0.37955203,1
0,723508.6,2,0,38,125,0,35.59,72,2,1,0.386749436,0,377.4710068,0.7235086,1
